temp,wind_speed,precip_prob,visibility,humidity,is_day,wind_gust,gust_delta,apparent_temp,ride_score
57.0,12.8,19.6,8.45,36.3,1.0,26.2,13.4,57.0,70.3
58.4,21.3,42.4,3.35,67.8,1.0,30.5,9.2,58.4,26.3
51.6,4.7,32.3,0.41,94.4,0.0,6.8,2.1,51.6,14.2
79.1,5.9,14.3,8.71,67.7,1.0,7.7,1.8,79.1,91.9
38.7,16.0,9.2,7.05,60.5,0.0,22.8,6.8,29.9,23.9
61.0,8.4,13.1,9.36,45.8,1.0,12.8,4.5,61.0,85.1
22.9,13.8,22.8,8.78,53.7,1.0,18.6,4.8,10.5,29.8
51.3,10.6,11.0,7.69,59.3,1.0,19.3,8.7,51.3,80.0
42.8,1.9,34.6,7.46,69.3,1.0,2.7,0.8,42.8,47.1
68.9,10.0,6.0,9.94,63.5,1.0,15.9,5.9,68.9,100.0
50.7,32.5,84.5,0.1,100.0,0.0,45.9,13.4,50.7,5.736383509656838
64.7,19.7,51.9,4.88,99.9,1.0,24.1,4.4,64.7,48.2
45.7,11.9,9.6,10.0,32.8,1.0,32.2,20.2,40.0,43.0
69.7,24.8,100.0,2.35,100.0,0.0,34.7,9.9,69.7,18.2
89.4,4.9,9.4,10.0,78.4,1.0,7.9,3.0,109.9,46.9
69.5,10.8,33.3,8.14,36.3,1.0,15.9,5.1,69.5,84.9
77.1,10.3,12.8,8.68,62.1,1.0,14.3,4.0,77.1,98.9
55.6,9.1,32.4,6.04,76.0,1.0,15.9,6.7,55.6,75.0
62.1,6.0,76.2,4.57,95.6,1.0,12.8,6.8,62.1,61.8
59.8,29.2,20.2,7.46,27.4,1.0,44.3,15.1,59.8,40.0
72.0,10.4,2.6,9.09,47.7,1.0,15.9,5.5,72.0,97.8
52.7,17.7,51.7,2.03,89.5,1.0,29.3,11.6,52.7,26.5
67.2,2.8,20.0,3.95,91.4,1.0,3.5,0.7,67.2,70.3
49.0,4.5,48.2,6.17,72.8,1.0,5.7,1.1,47.3,40.2
77.1,18.5,11.5,7.29,16.5,1.0,25.9,7.4,77.1,86.0
77.1,15.6,2.9,9.22,49.5,1.0,20.2,4.7,77.1,86.1
46.5,6.1,39.4,5.94,94.0,1.0,10.4,4.3,43.5,31.7
29.6,15.1,16.3,4.93,62.6,1.0,22.3,7.2,18.4,13.8
62.4,8.6,3.5,6.99,46.0,0.0,14.3,5.7,62.4,76.1
67.2,33.6,75.7,0.1,97.7,0.0,45.3,11.8,67.2,3.2525424632439277
74.5,10.7,6.0,10.0,42.4,1.0,13.6,2.8,74.5,100.0
69.3,10.2,0.7,7.62,43.0,0.0,14.4,4.2,69.3,77.7
52.8,8.3,13.4,5.86,20.5,1.0,13.7,5.4,52.8,73.1
58.6,13.1,48.4,3.06,78.7,1.0,20.4,7.3,58.6,49.2
67.7,6.6,8.5,10.0,38.7,0.0,8.9,2.3,67.7,80.6
67.9,23.7,7.8,7.37,27.0,1.0,34.4,10.6,67.9,76.4
100.0,0.9,20.4,9.41,82.9,1.0,1.4,0.5,162.9,0.8469945457050345
64.9,20.7,25.4,8.38,41.0,1.0,32.0,11.3,64.9,63.2
58.6,25.9,9.9,7.48,41.9,0.0,31.4,5.5,58.6,44.7
70.9,8.5,10.5,8.39,49.5,0.0,14.4,5.9,70.9,78.5
69.2,7.6,0.0,7.57,49.6,0.0,11.1,3.6,69.2,78.5
59.6,9.8,67.2,5.47,86.1,1.0,12.9,3.0,59.6,54.5
105.4,13.2,23.0,6.98,87.3,1.0,17.0,3.8,205.2,5.728399785937156
52.0,11.1,1.6,8.63,49.6,1.0,20.9,9.8,52.0,78.8
50.9,33.1,100.0,0.1,96.4,0.0,44.8,11.7,50.9,0.7136524705357106
71.6,6.4,6.7,10.0,41.3,1.0,9.6,3.2,71.6,100.0
111.5,12.5,14.2,9.1,18.0,1.0,17.3,4.8,112.6,44.8
79.7,3.6,0.4,10.0,42.3,1.0,14.1,10.5,79.7,91.8
62.5,6.5,0.0,9.1,41.9,0.0,14.6,8.1,62.5,79.0
49.7,3.4,33.0,10.0,53.6,1.0,4.9,1.5,49.0,46.4
99.0,8.9,34.2,7.23,82.4,1.0,13.9,5.0,156.6,1.8141810025571656
76.3,2.2,4.7,9.79,43.7,1.0,5.6,3.4,76.3,98.7
100.9,10.1,36.8,9.25,82.9,0.0,16.1,6.0,167.8,1.7496784025886658
55.5,8.7,19.2,9.68,54.2,1.0,14.2,5.5,55.5,80.6
71.3,12.8,3.5,10.0,39.4,0.0,24.4,11.6,71.3,80.9
64.8,3.9,1.5,8.68,49.8,0.0,7.6,3.7,64.8,77.5
60.4,4.5,16.3,8.0,80.2,0.0,7.2,2.7,60.4,58.2
51.2,6.2,8.4,9.76,45.8,0.0,8.0,1.7,51.2,62.5
56.3,4.3,44.5,0.87,100.0,0.0,7.2,2.8,56.3,23.8
86.2,13.7,15.2,8.73,56.0,1.0,20.3,6.6,90.1,72.8
59.4,11.7,25.6,9.48,61.8,1.0,17.9,6.2,59.4,73.7
79.0,23.6,4.2,9.63,40.7,1.0,33.2,9.6,79.0,65.4
64.6,14.5,23.8,9.4,61.6,1.0,19.0,4.5,64.6,92.1
57.2,5.7,33.5,1.87,91.6,0.0,9.0,3.3,57.2,34.5
48.2,5.0,11.0,9.4,54.5,1.0,8.6,3.6,46.1,58.0
71.0,10.2,0.0,9.66,57.1,1.0,15.7,5.5,71.0,100.0
64.4,9.6,58.5,1.82,83.3,1.0,12.9,3.3,64.4,50.1
101.0,0.0,0.0,9.94,72.2,1.0,0.0,0.0,150.8,6.614868487782025
69.0,9.8,8.6,9.62,40.1,1.0,19.3,9.5,69.0,98.7
73.5,6.7,0.0,10.0,45.3,1.0,10.6,3.9,73.5,100.0
37.2,16.0,20.2,9.53,38.8,1.0,22.1,6.1,28.0,18.7
33.0,12.1,19.2,10.0,37.0,0.0,17.1,5.0,23.9,23.2
85.2,15.0,18.5,10.0,32.4,1.0,18.8,3.9,83.3,69.3
64.5,11.1,11.9,8.25,39.7,0.0,16.5,5.4,64.5,78.1
58.0,3.3,37.8,1.87,96.5,1.0,8.7,5.3,58.0,40.9
59.3,9.2,0.9,10.0,58.2,0.0,14.6,5.4,59.3,69.8
87.4,10.4,29.8,6.83,75.2,1.0,15.1,4.7,101.6,43.1
75.1,5.8,0.0,10.0,28.6,1.0,8.3,2.5,75.1,99.1
73.7,8.7,10.4,10.0,21.2,1.0,13.4,4.7,73.7,99.3
73.9,7.1,4.1,10.0,44.7,0.0,8.9,1.8,73.9,78.4
55.4,0.0,44.2,3.34,92.8,0.0,1.0,1.0,55.4,36.1
48.7,17.0,76.3,6.82,64.0,1.0,29.7,12.7,42.4,17.0
99.5,4.6,35.2,6.46,75.5,0.0,10.0,5.4,148.5,2.906042813406482
77.6,13.6,6.0,9.7,49.6,1.0,19.7,6.1,77.6,100.0
56.3,3.6,31.4,1.98,87.1,0.0,11.3,7.7,56.3,32.6
75.7,7.5,11.4,7.74,30.1,1.0,12.1,4.6,75.7,97.9
55.8,11.7,28.4,5.92,77.9,1.0,18.5,6.8,55.8,64.4
58.5,12.4,34.6,6.12,62.6,1.0,18.8,6.4,58.5,73.1
82.7,6.0,15.2,10.0,43.7,1.0,9.6,3.5,82.6,79.7
61.6,14.7,19.6,10.0,73.6,1.0,23.2,8.6,61.6,79.4
56.3,13.7,0.0,7.92,41.4,1.0,21.5,7.8,56.3,87.2
99.0,7.2,25.3,7.84,90.5,1.0,10.9,3.7,170.1,3.0671771284660716
61.8,7.0,12.2,6.63,62.8,0.0,11.2,4.2,61.8,68.0
52.3,12.1,26.1,8.57,70.8,1.0,19.4,7.3,52.3,61.6
50.4,9.2,58.9,6.78,92.9,1.0,13.4,4.2,50.4,45.4
54.1,19.8,94.6,3.79,89.9,1.0,27.5,7.7,54.1,14.9
58.0,45.8,13.6,6.7,49.2,1.0,79.1,33.3,58.0,1.5653303650027395
60.8,6.0,33.1,9.44,44.2,0.0,7.8,1.9,60.8,56.8
73.5,10.9,0.0,9.58,46.6,1.0,14.0,3.1,73.5,100.0
84.1,8.6,14.4,9.14,68.3,1.0,14.7,6.0,90.2,82.7
55.9,15.3,19.8,9.74,58.2,1.0,18.7,3.4,55.9,68.4
70.6,12.5,0.7,10.0,28.2,1.0,22.2,9.7,70.6,100.0
57.4,15.5,32.4,7.9,90.4,1.0,20.2,4.7,57.4,53.1
63.4,0.0,38.1,4.69,64.1,1.0,0.4,0.4,63.4,78.0
65.5,7.0,8.7,8.66,55.8,0.0,11.8,4.8,65.5,76.0
55.3,13.7,6.9,7.74,61.6,1.0,19.4,5.7,55.3,85.7
91.1,16.9,7.2,8.63,17.9,1.0,24.6,7.7,87.2,65.7
56.0,10.9,15.6,10.0,52.1,1.0,14.5,3.6,56.0,78.9
82.1,19.0,13.7,8.05,55.3,0.0,25.3,6.3,83.7,58.0
58.9,13.4,55.3,7.22,80.6,0.0,23.7,10.3,58.9,48.6
83.4,13.4,7.4,9.74,47.4,0.0,17.4,4.0,83.9,72.9
64.8,13.4,81.6,3.98,100.0,1.0,19.9,6.5,64.8,46.9
67.5,7.3,0.0,9.79,42.4,1.0,9.9,2.6,67.5,100.0
53.2,7.9,24.5,7.32,60.4,1.0,12.0,4.1,53.2,70.8
63.2,10.2,85.4,2.44,99.1,1.0,15.0,4.7,63.2,44.8
58.8,22.0,10.2,7.25,62.5,1.0,29.1,7.1,58.8,65.3
96.0,6.6,34.4,9.28,68.6,1.0,8.7,2.2,124.9,33.8
51.7,9.1,4.9,6.29,39.2,1.0,15.7,6.6,51.7,77.9
72.1,7.7,16.9,7.18,38.9,0.0,12.8,5.1,72.1,73.6
51.3,4.5,45.7,5.88,74.8,1.0,8.8,4.3,51.3,51.5
50.1,15.3,0.0,9.62,50.3,1.0,24.3,9.0,50.1,64.1
96.6,5.4,41.4,8.63,67.4,0.0,6.7,1.3,125.7,5.406583400832589
63.8,12.2,35.2,5.04,75.6,0.0,16.9,4.7,63.8,62.7
40.3,8.9,8.7,7.93,35.9,1.0,13.7,4.7,34.5,57.8
53.9,7.0,23.7,1.0,86.3,1.0,10.0,3.1,53.9,38.4
47.8,14.9,17.1,7.0,52.0,1.0,19.0,4.0,41.9,53.0
73.1,10.8,0.0,10.0,33.9,1.0,17.6,6.8,73.1,100.0
45.2,10.7,46.7,4.21,69.0,1.0,19.2,8.6,39.8,28.2
72.0,8.8,1.7,10.0,49.4,1.0,12.9,4.2,72.0,97.8
54.9,6.7,42.2,1.03,96.1,0.0,10.5,3.8,54.9,17.1
58.2,8.9,13.0,8.81,45.5,1.0,12.2,3.3,58.2,85.9
59.7,11.2,31.8,10.0,79.8,1.0,17.1,5.9,59.7,71.2
75.2,22.6,95.6,5.98,88.7,1.0,29.3,6.7,75.2,34.5
61.8,12.4,70.0,4.05,84.1,0.0,19.9,7.5,61.8,41.0
85.8,15.0,20.6,10.0,40.9,1.0,21.9,6.8,85.4,60.9
63.8,36.3,23.3,9.22,29.6,1.0,62.7,26.4,63.8,25.6
50.7,12.9,12.4,7.34,51.6,0.0,21.0,8.1,50.7,61.8
61.0,6.4,27.4,0.1,96.1,0.0,11.0,4.6,61.0,2.8097361571079045
75.2,8.6,9.0,8.95,50.1,1.0,15.5,6.9,75.2,98.5
61.0,29.3,22.6,8.75,47.6,1.0,37.2,7.9,61.0,50.6
71.5,14.3,3.1,10.0,28.7,1.0,22.2,7.9,71.5,100.0
68.9,7.2,7.2,9.83,47.3,1.0,9.3,2.2,68.9,97.2
82.3,12.9,21.9,8.3,73.0,1.0,29.7,16.8,87.7,60.6
54.4,4.5,23.0,10.0,56.8,0.0,6.4,1.9,54.4,51.1
56.4,21.9,0.3,6.08,52.2,0.0,33.4,11.5,56.4,48.8
41.7,5.9,18.2,10.0,54.2,0.0,9.3,3.4,37.9,36.7
47.9,7.3,17.5,10.0,47.2,0.0,11.5,4.2,44.5,38.7
40.7,7.6,44.5,2.13,95.3,0.0,13.7,6.0,35.6,10.0
103.1,9.3,42.1,5.15,81.2,1.0,13.5,4.2,177.6,7.16450278505471
59.4,3.1,55.2,0.87,97.9,0.0,4.1,1.0,59.4,22.3
78.8,8.0,6.0,9.45,49.0,1.0,11.4,3.3,78.8,89.6
48.6,17.1,9.3,8.85,71.4,1.0,24.1,6.9,42.4,46.8
77.8,12.7,18.2,7.56,45.2,1.0,16.5,3.9,77.8,92.4
78.0,6.9,12.1,10.0,51.5,1.0,11.5,4.6,78.0,100.0
85.2,12.0,22.7,4.62,65.2,0.0,18.3,6.3,91.3,50.5
71.5,5.7,7.2,8.54,42.9,0.0,10.2,4.5,71.5,80.2
75.9,4.1,5.7,9.71,39.7,1.0,10.3,6.2,75.9,100.0
57.0,8.5,34.6,9.6,62.7,0.0,15.1,6.5,57.0,56.5
88.0,8.1,41.7,7.42,76.6,0.0,12.4,4.3,104.1,32.3
67.9,13.9,0.0,9.16,56.9,0.0,17.0,3.1,67.9,79.2
76.8,0.7,2.9,9.95,49.6,1.0,3.4,2.8,76.8,100.0
61.2,14.3,25.7,7.37,29.7,1.0,22.4,8.1,61.2,71.3
47.8,14.3,38.7,7.61,68.3,1.0,18.0,3.8,42.0,46.8
46.1,17.6,8.5,10.0,70.2,1.0,26.1,8.5,39.0,43.0
76.0,8.4,11.4,9.85,49.7,0.0,11.5,3.0,76.0,77.4
51.6,12.7,53.6,6.98,57.8,0.0,19.2,6.5,51.6,45.5
69.3,8.5,13.4,9.17,59.3,0.0,13.0,4.5,69.3,77.5
94.2,12.1,7.7,10.0,51.3,1.0,15.4,3.3,104.2,60.6
72.2,7.0,11.1,9.57,48.1,1.0,12.0,5.0,72.2,98.0
45.9,10.0,41.7,9.77,41.1,1.0,15.7,5.8,41.0,38.1
40.7,3.9,59.1,5.45,90.3,1.0,6.5,2.6,38.3,20.0
41.8,13.8,20.7,9.12,46.8,1.0,20.6,6.8,34.6,46.3
34.8,9.8,24.9,9.95,44.0,0.0,12.2,2.4,27.3,22.8
53.9,9.9,14.3,5.09,57.1,1.0,13.5,3.6,53.9,70.3
5.7,16.3,19.1,3.98,46.9,1.0,24.0,7.8,-12.8,3.583130758755705
62.1,13.5,58.5,9.45,87.4,0.0,19.8,6.3,62.1,60.0
62.9,17.6,48.0,4.3,77.3,1.0,26.4,8.7,62.9,59.9
59.5,11.6,12.5,7.84,44.2,1.0,20.2,8.6,59.5,85.3
59.7,18.7,98.7,3.3,98.4,1.0,25.0,6.3,59.7,23.9
72.1,6.1,2.3,10.0,55.1,0.0,11.0,4.8,72.1,78.0
65.8,10.0,19.5,10.0,61.3,0.0,17.6,7.6,65.8,69.3
55.7,23.1,9.7,9.34,55.0,1.0,32.0,8.8,55.7,67.9
64.8,9.6,3.9,9.65,40.1,1.0,18.2,8.6,64.8,98.4
95.1,8.0,28.8,4.83,53.6,0.0,18.0,9.9,108.0,17.1
13.0,27.5,14.5,5.69,47.1,0.0,34.2,6.7,-7.5,4.348351317195537
79.1,20.2,8.0,9.78,52.9,1.0,29.8,9.5,79.1,67.5
97.2,6.1,18.8,6.31,77.6,1.0,11.1,5.0,140.9,0.9211694271616091
56.3,13.1,25.4,9.73,47.6,1.0,20.5,7.4,56.3,75.1
45.1,14.8,23.0,8.15,49.4,1.0,21.2,6.4,38.4,46.4
36.1,13.5,26.3,7.37,44.1,1.0,17.6,4.1,27.4,24.1
57.9,10.8,58.4,3.44,75.1,1.0,13.3,2.6,57.9,53.8
28.6,13.3,28.8,9.47,35.1,0.0,34.0,20.7,17.8,9.8
59.6,4.4,13.9,7.88,36.5,1.0,5.7,1.3,59.6,86.8
96.4,10.5,0.0,9.5,14.8,1.0,13.1,2.6,92.0,79.6
57.1,10.8,17.4,8.18,61.3,1.0,14.8,4.0,57.1,79.2
72.5,10.7,8.6,10.0,38.1,0.0,17.7,7.0,72.5,80.9
49.3,4.1,16.3,10.0,54.3,0.0,8.8,4.7,48.0,42.0
16.4,22.9,5.2,5.74,76.2,0.0,31.4,8.4,-1.5,4.515534733230506
61.4,17.3,85.3,0.1,95.8,1.0,22.9,5.6,61.4,7.861505916730605
55.3,5.5,12.8,2.22,96.1,0.0,8.1,2.6,55.3,52.1
53.0,9.1,27.9,8.88,77.9,1.0,13.0,3.9,53.0,63.5
7.4,23.4,21.1,9.08,31.7,0.0,31.7,8.3,-13.6,6.311607172329868
53.5,8.8,47.2,4.0,95.2,0.0,12.8,4.0,53.5,30.1
71.0,5.7,8.5,9.2,29.2,1.0,11.2,5.5,71.0,97.2
75.9,2.9,17.0,10.0,46.9,0.0,8.2,5.3,75.9,68.2
67.2,9.9,35.7,7.39,67.1,0.0,17.3,7.4,67.2,69.9
83.1,5.8,15.7,10.0,28.2,1.0,7.8,2.0,81.2,81.9
59.7,11.1,29.2,5.99,60.4,0.0,14.2,3.1,59.7,52.1
55.0,7.4,36.3,9.7,62.2,1.0,11.6,4.2,55.0,72.5
57.0,19.8,61.7,5.27,95.3,1.0,25.0,5.2,57.0,35.2
50.9,6.3,63.3,8.18,85.9,0.0,10.4,4.0,50.9,40.1
77.0,9.3,2.8,10.0,44.2,1.0,11.5,2.2,77.0,100.0
72.7,7.9,6.4,10.0,27.3,1.0,11.2,3.3,72.7,100.0
50.0,10.6,22.5,9.69,48.7,1.0,15.1,4.4,50.0,70.2
88.8,26.0,83.3,1.51,100.0,0.0,33.6,7.6,125.5,7.964131588722598
77.2,9.5,8.8,9.87,51.0,1.0,13.1,3.6,77.2,100.0
56.5,3.3,10.8,0.33,86.0,0.0,6.8,3.5,56.5,36.3
46.9,7.2,16.9,3.78,56.5,1.0,9.1,1.9,43.4,37.8
68.4,12.2,0.0,10.0,56.8,1.0,16.0,3.8,68.4,100.0
72.7,11.3,1.3,10.0,44.8,1.0,17.5,6.2,72.7,100.0
50.2,12.2,34.4,9.42,53.8,0.0,16.8,4.6,50.2,52.3
70.7,8.3,12.6,9.72,40.1,0.0,11.3,3.0,70.7,81.0
81.2,3.7,2.6,9.55,32.3,1.0,6.8,3.1,80.1,88.8
64.1,6.0,0.0,9.52,45.5,1.0,9.6,3.6,64.1,100.0
60.7,9.5,33.9,8.41,29.6,1.0,13.5,4.0,60.7,75.9
108.6,2.0,6.2,9.65,12.7,1.0,8.1,6.1,104.7,60.2
65.9,20.5,69.0,4.11,91.8,1.0,28.1,7.6,65.9,38.0
65.3,8.1,1.8,9.24,35.4,0.0,11.6,3.5,65.3,80.3
95.3,0.0,43.1,7.76,69.4,1.0,1.7,1.7,123.0,24.5
64.4,11.2,78.8,5.65,99.9,1.0,18.2,6.9,64.4,60.0
64.3,2.7,0.0,9.38,24.5,1.0,5.6,3.0,64.3,100.0
43.7,16.5,10.1,9.83,57.6,0.0,22.4,5.9,36.2,34.0
67.9,12.6,49.9,4.62,66.8,1.0,17.0,4.4,67.9,69.1
55.7,9.3,17.7,7.94,48.2,1.0,12.1,2.9,55.7,76.2
47.0,16.7,8.5,10.0,43.1,1.0,26.2,9.5,40.4,50.5
99.9,6.8,0.0,8.27,81.3,1.0,10.6,3.8,159.6,0.4685224422762708
41.2,10.2,14.2,9.33,44.5,1.0,19.6,9.5,35.1,52.7
5.7,11.4,0.0,6.19,59.2,1.0,15.2,3.8,-9.9,7.982275102560518
54.2,2.7,19.8,1.06,100.0,1.0,5.1,2.4,54.2,35.4
74.5,33.3,22.6,6.68,57.5,1.0,50.6,17.3,74.5,52.5
57.5,6.1,47.5,1.61,94.3,1.0,11.3,5.2,57.5,32.2
77.1,5.0,15.8,10.0,42.9,1.0,7.8,2.8,77.1,88.2
67.8,0.0,49.6,5.18,100.0,0.0,3.3,3.3,67.8,48.3
96.1,9.3,6.6,9.54,28.1,1.0,16.9,7.6,95.2,59.0
64.2,4.0,8.1,8.12,56.1,0.0,6.2,2.2,64.2,75.8
50.5,9.4,15.3,10.0,54.6,0.0,15.0,5.6,50.5,56.3
78.1,11.7,6.1,10.0,50.8,1.0,17.8,6.1,78.1,91.5
45.6,6.9,45.2,7.54,91.4,1.0,8.8,1.9,41.9,28.4
63.0,27.6,3.3,8.1,43.7,0.0,41.2,13.6,63.0,49.6
45.0,9.0,8.8,9.89,60.8,1.0,15.3,6.3,40.2,57.4
79.2,18.4,100.0,3.76,91.8,0.0,27.9,9.5,79.2,17.3
74.1,5.4,5.7,10.0,33.3,1.0,16.6,11.3,74.1,100.0
83.7,41.0,10.4,6.48,42.0,1.0,50.0,9.0,83.3,52.6
67.8,6.1,8.0,9.37,40.6,0.0,10.9,4.8,67.8,78.9
39.7,12.0,6.9,7.13,11.6,0.0,18.5,6.4,32.5,40.5
65.1,7.0,22.9,7.23,53.0,1.0,11.1,4.0,65.1,89.9
46.2,13.5,69.5,0.1,97.5,0.0,17.6,4.1,40.2,0.7186060205766722
81.3,5.1,7.1,10.0,55.9,1.0,14.6,9.5,82.8,91.1
52.8,16.2,3.3,8.89,54.7,1.0,24.0,7.7,52.8,64.4
86.1,14.1,18.7,10.0,53.5,1.0,19.3,5.2,89.0,73.0
69.1,15.3,3.8,9.81,39.6,1.0,23.6,8.3,69.1,88.3
52.8,15.7,37.9,9.65,49.4,1.0,20.4,4.7,52.8,50.4
92.8,4.1,6.8,8.48,82.0,0.0,9.7,5.5,126.5,7.574049957537926
86.2,10.2,12.1,9.36,50.6,1.0,14.5,4.3,88.4,82.3
55.0,13.9,22.6,10.0,60.3,1.0,18.7,4.8,55.0,78.0
67.2,27.2,17.8,7.26,21.4,1.0,54.9,27.7,67.2,35.7
75.6,5.2,10.9,7.96,65.6,0.0,9.4,4.1,75.6,80.7
77.8,12.9,3.9,9.83,55.3,1.0,17.5,4.6,77.8,100.0
49.0,15.1,19.5,10.0,42.4,1.0,19.5,4.5,43.4,38.8
39.8,6.0,30.2,5.52,87.6,1.0,16.4,10.4,35.5,32.8
55.3,10.5,18.4,9.19,66.2,0.0,24.8,14.3,55.3,52.7
73.2,18.8,54.7,5.77,92.2,1.0,24.4,5.6,73.2,54.0
90.6,5.9,0.0,9.02,84.7,1.0,10.1,4.2,119.8,42.7
37.0,8.6,23.4,6.78,54.8,1.0,12.6,3.9,30.6,31.9
82.0,8.5,0.0,9.0,54.0,1.0,14.8,6.2,83.3,87.4
53.7,15.4,31.1,9.91,55.1,1.0,21.8,6.4,53.7,54.2
40.0,13.3,47.7,6.71,67.3,1.0,20.7,7.4,32.4,31.3
55.5,12.4,92.8,0.1,82.0,1.0,21.8,9.5,55.5,6.778840431274935
80.0,9.5,4.4,10.0,56.6,1.0,13.0,3.5,81.5,87.2
44.1,10.6,62.6,5.89,100.0,0.0,14.4,3.8,38.5,10.9
68.3,0.0,10.2,9.83,36.3,0.0,0.1,0.1,68.3,75.1
67.1,6.6,11.1,8.15,53.3,0.0,9.2,2.6,67.1,79.8
67.9,27.2,0.0,9.42,37.9,1.0,34.3,7.1,67.9,70.9
65.6,8.7,36.0,8.68,69.1,1.0,13.4,4.8,65.6,86.3
68.6,5.8,3.4,9.95,49.9,1.0,12.8,7.0,68.6,97.2
56.0,27.7,56.0,0.1,96.3,0.0,36.4,8.7,56.0,4.235485924330212
56.4,5.6,27.5,0.1,88.5,0.0,8.1,2.5,56.4,4.729943246004913
77.0,15.1,62.6,2.92,87.7,1.0,20.7,5.6,77.0,42.1
82.4,0.0,12.4,10.0,41.4,1.0,5.2,5.2,81.9,88.5
67.1,12.0,2.9,7.52,51.8,0.0,17.2,5.2,67.1,76.3
75.7,7.0,11.5,9.68,26.6,1.0,9.9,2.9,75.7,98.8
57.1,9.0,60.2,1.34,66.5,0.0,14.4,5.4,57.1,32.0
78.7,6.0,11.4,10.0,43.1,1.0,7.7,1.7,78.7,88.7
53.8,2.5,17.0,2.45,91.7,0.0,4.4,1.8,53.8,37.0
68.8,12.0,70.1,2.29,97.2,1.0,15.5,3.5,68.8,51.9
51.3,7.9,25.4,8.88,49.2,1.0,10.8,2.9,51.3,64.7
54.2,9.0,49.4,8.88,38.1,1.0,11.7,2.7,54.2,55.2
67.3,6.9,12.6,8.48,45.9,0.0,11.3,4.4,67.3,76.2
62.6,30.2,12.5,8.25,30.2,1.0,39.9,9.8,62.6,72.2
78.0,13.9,8.8,10.0,52.7,1.0,18.3,4.5,78.0,98.1
53.4,4.4,11.1,1.76,85.0,1.0,5.9,1.5,53.4,46.4
68.2,13.5,22.9,10.0,39.2,0.0,24.0,10.5,68.2,68.7
59.8,6.7,2.4,7.28,59.7,1.0,11.6,4.8,59.8,85.4
74.9,5.4,5.8,9.76,45.3,0.0,7.7,2.3,74.9,78.6
55.3,14.0,65.6,1.78,81.6,1.0,24.3,10.3,55.3,32.1
70.8,11.6,46.3,5.11,75.6,1.0,17.3,5.8,70.8,71.7
56.1,13.5,17.7,9.85,62.8,1.0,20.3,6.8,56.1,81.5
57.6,10.9,45.1,6.43,69.7,0.0,14.8,3.9,57.6,53.1
89.3,12.9,16.1,10.0,70.7,1.0,19.0,6.1,104.4,49.9
47.2,3.0,18.8,0.38,91.7,1.0,4.2,1.2,46.4,5.0
50.5,3.7,52.3,3.12,98.1,0.0,5.2,1.5,50.5,26.5
49.8,7.1,42.8,5.38,100.0,0.0,9.5,2.4,46.9,20.0
49.8,7.4,30.6,4.18,62.1,1.0,14.7,7.3,46.8,40.3
59.0,5.0,26.1,0.1,94.8,0.0,6.3,1.4,59.0,0.04643015074352874
58.0,6.6,22.4,1.83,90.5,1.0,10.8,4.2,58.0,48.7
88.7,6.9,22.8,8.83,84.7,1.0,11.0,4.1,112.3,29.2
65.7,11.2,58.1,8.85,64.2,1.0,16.4,5.2,65.7,79.5
64.1,9.2,21.5,9.44,50.9,1.0,11.3,2.1,64.1,93.4
53.9,13.3,17.0,9.61,72.2,1.0,19.3,6.0,53.9,67.0
99.5,11.2,0.0,8.34,27.5,1.0,18.4,7.2,100.2,62.3
86.0,6.4,6.2,7.97,34.8,1.0,9.6,3.2,84.5,89.7
13.8,15.0,11.6,10.0,35.0,0.0,25.0,10.0,-1.7,6.9842848122090935
87.0,4.1,9.9,10.0,38.9,1.0,8.4,4.3,86.4,77.4
56.3,3.3,25.3,0.1,92.5,0.0,4.5,1.1,56.3,7.637100106880446
69.2,4.5,9.3,8.61,57.1,0.0,7.4,2.9,69.2,77.7
29.8,12.5,60.1,2.47,31.8,0.0,15.8,3.3,19.8,0.0
50.2,8.5,13.8,8.36,35.3,1.0,14.2,5.6,50.2,78.7
75.2,10.1,3.2,10.0,46.9,1.0,14.0,3.9,75.2,100.0
55.2,9.3,20.3,10.0,38.0,1.0,14.6,5.3,55.2,79.5
68.0,21.5,23.0,7.27,42.7,1.0,27.4,5.9,68.0,71.0
67.8,33.2,13.3,8.62,32.3,1.0,49.7,16.6,67.8,60.3
62.0,9.6,14.8,8.77,65.2,1.0,14.0,4.4,62.0,100.0
69.8,6.9,0.0,10.0,39.8,1.0,10.8,4.0,69.8,97.3
70.0,3.8,5.4,8.36,45.8,0.0,7.0,3.2,70.0,78.2
48.8,7.0,29.2,7.41,73.5,0.0,13.1,6.1,45.7,35.8
64.7,2.7,3.5,9.11,39.5,0.0,3.5,0.8,64.7,76.2
30.9,13.6,15.1,7.94,28.3,0.0,17.2,3.5,20.8,24.4
72.0,8.1,9.8,9.02,25.3,1.0,12.0,3.8,72.0,100.0
69.3,5.6,11.8,9.24,57.5,1.0,11.1,5.5,69.3,97.2
67.0,4.1,6.2,10.0,43.8,1.0,8.3,4.2,67.0,97.4
76.0,1.8,17.5,7.78,79.6,0.0,3.2,1.4,76.0,71.5
49.2,7.3,15.9,9.95,46.5,1.0,14.9,7.5,46.1,53.8
70.4,16.2,72.8,3.05,97.3,1.0,20.2,4.0,70.4,40.0
74.2,7.2,17.2,9.08,45.8,1.0,10.9,3.7,74.2,91.1
74.0,6.6,0.8,10.0,48.9,1.0,8.5,1.9,74.0,100.0
